Description	NSLA_1001	NSLA_1003	NSLA_1005	NSLA_1006	NSLA_1009	NSLA_1010	NSLA_1011	NSLA_1012	NSLA_1013	NSLA_136	NSLA_138	NSLA_139	NSLA_14	NSLA_168	NSLA_179	NSLA_187	NSLA_2_116	NSLA_2_118	NSLA_2_171	NSLA_2_184	NSLA_2_19	NSLA_2_220	NSLA_2_221	NSLA_2_24	NSLA_2_252	NSLA_2_265	NSLA_2_266	NSLA_2_273	NSLA_2_275	NSLA_2_30	NSLA_2_350	NSLA_2_363	NSLA_2_369	NSLA_2_379	NSLA_2_407	NSLA_2_41	NSLA_2_411	NSLA_2_5	NSLA_2_8	NSLA_2_97	NSLA_20	NSLA_216	NSLA_235	NSLA_239	NSLA_259	NSLA_271	NSLA_291	NSLA_300	NSLA_310	NSLA_311	NSLA_312	NSLA_350	NSLA_356	NSLA_379	NSLA_380	NSLA_407	NSLA_421	NSLA_429	NSLA_460	NSLA_464	NSLA_469	NSLA_479	NSLA_483	NSLA_490	NSLA_50	NSLA_519	NSLA_535	NSLA_541	NSLA_542	NSLA_563	NSLA_571	NSLA_585	NSLA_589	NSLA_6	NSLA_61	NSLA_611	NSLA_616	NSLA_632	NSLA_649	NSLA_653	NSLA_657	NSLA_66	NSLA_663	NSLA_665	NSLA_667	NSLA_672	NSLA_675	NSLA_677	NSLA_679	NSLA_693	NSLA_696	NSLA_698	NSLA_699	NSLA_72
PPP1R12A:S299-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	2.18218	0.117026001	-1.57016	-0.78891	1.39122	-0.005097228	-0.183322629	-0.822853	-0.206617	-1.88149	0.199224405	-1.05293	1.02051	-0.221197	0.442325	-0.109974983	0.92235	0.226811	-0.350751	0.090730211	0.702052	-0.0239281	1.24622	0	-0.0234743	-0.112916196	0	-0.137139386	0.463222	0.88386	-0.140958279	0	-0.043455221	0.216195614	0.794172	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-0.426240137	0.120684366	0.803027	0.055701094	-1.00062	0	-0.290515	0.348355	0.72479	-0.235597798	-0.358394	-0.063685469	0.063723729	-0.096115796	-1.99772	-0.65264	0.013194124	-0.174235754	1.9881	-1.27888	-2.0545	0.46363	0.275741	-0.0451779	-0.11132429	-0.491483069	0	0.323922	0.215691	-0.192087074	0.570194	-0.0285476	0.069908096	0	0.813422	0.797028	-0.153335	0.29197	0.91549	0.0294496	1.10594	0	0.370528	0	0.226184925
PPP1R12A:S910-p	0.452543	-0.721273	0.311321	-0.36144	0.180111	0.361649	-0.363169	-0.357679	0	0.032912271	-0.639437	0.902685	0.063644588	0	-0.064542	-1.20793	0.752556	-0.010558132	0.071027592	0.199224405	-0.03526551	-0.205973582	-0.0185314	-1.20117	-1.47523	-1.49096	-1.12599	0.104204435	0.150942	0.090834589	0.048861219	-0.130959675	0.084581591	-0.356090301	-0.112916196	0.361526	0.688003	0.10870514	0.238031446	2.44803	-0.207304571	-0.76331	0.107088	-1.26748	0.059226215	0	0.086385657	-1.23413	0.230658099	-1.10765	2.0972	0.089735583	-1.9667	-0.24567833	0	-0.221043	-1.18989	0.157969893	-0.235597798	-0.10820499	0	0.320041	-0.096115796	0.197024719	0.050274196	0.013194124	-0.174235754	0.234727	0	0.030285575	-0.592681	-0.071522829	0.024378264	0.524288	0.447989	-0.125056	0	0.027756863	0.307516	-0.117886842	0.287697474	0.163527	0.109245115	-1.17566	0.063418735	0.0373455	1.06188	0.0670034	0.617391	0.205130311	0.186916	0.922497	-1.07204	0.451302
PPP1R12A:S871-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.462488	0.824778	-0.160676	0	-0.262671	-0.0230445	0.654449	-0.527797	0.063644588	1.41111	-0.552136	0.561432	-0.431585	0.763175	-0.360547	0.562655	-0.963746	0	-1.07766	-1.26791	-0.109974983	1.15534	0.958699	2.1623	0.090730211	-0.0358057	-0.00558416	0.385668	0.57452	-1.30332	-0.255049	0	-0.137139386	2.11684	0.718142	-0.140958279	-0.207304571	-0.043455221	-1.67228	0.63987	-0.0467691	0.378064	-0.248774	-0.25159	1.35682	-0.426240137	0	-0.969812	0.055701094	-0.24567833	-0.03925325	0.042738634	0.249331	0.157969893	0.513482	-0.10820499	-0.063685469	0.063723729	-0.49893	-0.468151	-0.857561	2.01895	0.486466	-0.18806812	-0.00541941	-1.69136	-0.226844096	-0.878041	-1.53306	-0.11132429	-0.491483069	-0.260217606	-0.049251438	0.027756863	-0.192087074	-0.776012	0.287697474	1.90755	0.342205	0.12487259	1.53494	0	0.23044097	0.035430144	-0.104171175	0.688228	-0.0330397	0.003342637	-0.014067928	0.226184925
PPP1R13L:S567-p	-0.123928	-0.170195	0.200016699	-0.009362227	0.287941	0.806727	-1.84115	-1.89708	-0.207837	0.032912271	0.117026001	-1.74216	0.063644588	-0.463428	-0.005097228	-0.183322629	-0.140511	-0.010558132	-0.748072	0.199224405	-0.03526551	-0.205973582	-0.0185314	-0.97638	-0.109974983	0.971196	1.67197	0.77731	0.090730211	-0.000219094	0.048861219	0	0.084581591	-2.19257	-0.112916196	0.256382	1.91745	0.10870514	0.238031446	0	2.04362	0	0.216195614	0.126736	0.330114	-0.08782391	0.59125	0.042809469	0.718412	-0.426240137	0.120684366	0.0152923	0.055701094	-0.24567833	-0.03925325	0.042738634	-0.636374	-1.45902	-0.513361	-0.496937	-0.063685469	0.702884	0	0	0.050274196	-1.51778	-0.665393	1.14817	-0.422114	0.030285575	-0.226844096	-0.071522829	0.161784	-0.11132429	0.60272	-0.260217606	-0.049251438	0.650365	0.0175661	-0.117886842	0.287697474	0.069908096	0.109245115	-0.364906	-0.0227426	1.21982	0.23044097	0	-0.104171175	0.205130311	-0.046519	0.237308	0.189353	0.226184925
PPP1R14A:S128-p	0.612178	-0.0442003	0	-0.875617	-0.328048	-0.402279	0.299146	0.179119	-2.15067	1.41937	0.117026001	1.24193	-1.42546	-1.29951	-0.005097228	-0.183322629	-1.20525	0.571641	-0.685749	-0.599955	-0.322968	0	-0.128613	0	1.12854	0.391084	0.931586	0	0.517015	0.0903005	-0.709755	0.408992	-0.520225	0.395758	0.611242	-1.36072	-1.77609	2.13184	0.467562	-1.59841	-1.32484	0.0316988	0.216195614	0.733249	-0.862863	-0.08782391	0.694907	0.042809469	2.03012	-1.2718	0.120684366	0.089735583	-0.605171	-1.96952	-0.03925325	0.042738634	0.451575	1.40315	0.6238	0	0.0865766	0	-0.60907	0.197024719	-0.761888	0.877989	-0.941186	2.36684	-0.573172	-1.12022	-0.226844096	-0.932395	0.024378264	-0.729556	-0.6207	-2.25247	-0.295052	-0.397799	0.39689	0	-1.0525	0.069908096	1.00879	0.324127	0.063418735	-0.704001	-0.692427	1.37888	-0.104171175	0.79001	-0.252008	-0.250582	-0.447764	1.78015
PPP1R14A:S26-p	0.707953	-0.181056	0.724135	-0.914514	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0.117026001	1.13195	1.80164	0.710864	-0.005097228	-0.183322629	0	-0.010558132	0.666442	-1.14585	-0.03526551	-0.205973582	-0.0185314	-1.05532	0	-0.892475	0.437034	0.714707	1.54442	-0.597411	0.048861219	0.601887	0.084581591	0	-1.19282	-1.30134	-0.399955	0.10870514	0.238031446	-0.733449	-0.207304571	0.477827	0.216195614	0.16508	-0.646621	-0.08782391	-0.27252	0.042809469	-0.613455	-1.00623	0.120684366	0.742937	-0.356488	-1.44818	0.435488	-0.619452	-0.498266	0.157969893	0	-0.10820499	-0.18529	0.892648	0.258159	0.355129	-0.647006	1.6853	1.67633	0.207638	0.697354	-1.47353	-0.710352	-0.515002	0	0.480328	1.50329	-0.260217606	-0.049251438	0.027756863	1.86839	-0.545397	0.362028	0.069908096	1.3701	0.141866	0.105935	0.345786	0.23044097	1.25137	1.27206	1.04452	-0.364156	-1.73963	-1.41966	1.68803
PPP1R14A:S130-p	0.19642327	0.152148362	0.200016699	-0.009362227	-0.219562	0.802928	-0.165038	-0.943681	-1.14995	0.032912271	0.117026001	1.93445	-0.943593	0	-0.005097228	-0.183322629	-0.141749	-0.010558132	-0.612282	0.199224405	-0.03526551	-0.205973582	-0.0185314	0	-0.109974983	0.479121	1.23232	0.961834	0.090730211	0	0.048861219	0.0182221	0.084581591	-1.53701	-0.112916196	-0.933081	-0.137139386	0.10870514	0.238031446	-0.140958279	-1.55154	1.33285	0.216195614	0.182779	-1.16457	-0.08782391	0	0.042809469	0.537166	-0.426240137	0.120684366	0.089735583	0.055701094	-1.42388	-0.03925325	0.042738634	0.402723	0.835832	0.110932	0.19898	-0.063685469	0.063723729	0.591354	0.197024719	-0.252133	-0.246821	0.852898	2.23168	-0.0461578	0.914541	-0.226844096	-0.0267159	0.024378264	-0.11132429	0.477817	-1.13807	1.99686	0	0.432088	-1.00863	-1.02932	0.069908096	0	0.377757	0.063418735	-0.545615	-0.848838	1.39679	-0.104171175	-1.0789	-0.800185	-0.339751	-0.38476	0.226184925
PPP1R18:S133-p	0.19642327	0.152148362	0.954233	-0.692821	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0	0.384148	-2.17794	0.063644588	1.15407	-1.1189	0.708802	0.429752	-1.3707	1.0358	-1.48375	-1.27613	0.00135768	0.332683	0.285464	-0.0200224	0.993974	-0.893742	1.14648	0.473139	0.200182	-0.422024	-0.221621	-1.72556	-1.2999	0.111366	0.123288	-0.137139386	0.995772	0.484546	-0.140958279	0	-0.043455221	-0.617997	-0.890992	-0.105828	0	1.12854	0.0131267	1.00455	-2.11281	1.64344	0	0.0598486	-0.24567833	0.839207	-1.59884	0.246105	0.335062	-0.890171	-0.218316	-0.158908	0.063723729	0	1.01698	0.291151	1.95822	-0.0429332	-1.66174	-1.08667	-2.00633	-0.0952929	-1.08325	-0.685433	0	-0.491483069	-0.260217606	-0.049251438	0.186129	-0.192087074	-0.962396	0.287697474	-1.43974	0.529218	-1.62613	0.727342	-0.662655	0.23044097	0	0	0	1.54707	0.989878	0.566235	1.37563
PPP1R18:S224-p	-1.27007	0.108689	1.19793	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.7588	0.117026001	-2.30556	-0.768758	0.12980398	-0.005097228	-0.183322629	0.66896	-1.61189	0	0	0.140499	-0.12839	0	-0.570047	-0.165766	0.796265	0	-0.46258	0.47957	0.444403	-0.0199099	0.148675	-1.31758	-2.50901	0.407174	-0.17259	-0.216458	0.0717463	0.728443	-0.639621	-0.207304571	-1.11635	0.216195614	0.050214001	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-2.21732	0.120684366	-1.9238	-0.879207	-2.54225	0.216865	0	0.285722855	0.157969893	-0.235597798	-0.10820499	0.406884	0.00847864	-0.096115796	0.227291	0.909563	0.013194124	-0.174235754	-0.250825	0.942285	-0.928001	-0.94743	-0.899487	-0.0247582	-0.0800757	0.759427	0.851097	0.945593	0.027756863	-0.907394	0.0810735	0.245047	0.069908096	0.294764	-0.544158	-0.816817	-0.16875775	0.995612	0	-0.866745	0	-0.044972689	1.34693	1.01917	0.66786
PPP1R18:S368-p	0.19642327	0.152148362	0.200016699	-0.009362227	1.36709	-0.753893	-1.21718	0.876824	0.0397432	0.032912271	-0.676845	-1.83201	-0.910539	0.12980398	0.581296	0.762133	0.940753	-0.010558132	0.071027592	0.199224405	-0.03526551	-0.205973582	-0.0185314	-1.4605	-0.109974983	0.461995	-0.879398	0.104204435	0.090730211	0.090834589	0.048861219	-0.130959675	0.084581591	-0.356090301	-0.112916196	-0.557335	-0.137139386	0.10870514	0.238031446	-0.140958279	-0.207304571	-1.01784	-1.64738	0.050214001	0.246459	0	1.26094	1.10833	0.715078	-0.426240137	-0.705438	0.7901	0.055701094	-2.08526	0	-0.450516	0.285722855	0.157969893	0	-0.10820499	-0.063685469	0.063723729	-0.0579693	-0.274934	0.050274196	1.93531	-1.04581	0.489236	0.569297	0.030285575	-1.24328	-0.071522829	0.914981	-0.11132429	-1.20144	-0.260217606	-0.049251438	0.027756863	-0.43346	-0.117886842	-0.32479	-1.23861	0.109245115	-1.28551	-0.0297162	-0.16875775	0.23044097	-1.09376	0.160418	0.205130311	-0.044972689	0.421938	0	0.226184925
PPP1R3D:S25-p	-1.04225	0.785294	0.747928	-0.956721	0	-0.222775	-0.660064	-0.276138	1.85614	-1.18228	-0.29884	1.09348	0.063644588	0.12980398	2.20199	0	-1.06188	0.684715	0.767344	0.199224405	0	0.323483	0.152008	-1.08147	0.298766	-1.77687	0	-2.01908	0	-0.609121	-1.18099	-0.398345	2.09235	1.61333	-0.112916196	0.509574	-0.229869	-0.424231	-0.2302	-0.714119	0	0	-0.686687	0.050214001	0	1.02877	0.89901	-0.313088	-1.53733	0.627399	0.113618	-1.41139	-2.15645	-0.24567833	-0.03925325	0.042738634	0.285722855	-1.42567	1.05423	-1.7192	-0.861795	-0.484891	-0.503782	0.262672	-1.30609	0.620195	1.71032	0.0966804	0.143713	2.1181	-0.226844096	0.0435364	0.633354	-0.30196	-0.508611	-0.260217606	-0.049251438	-0.585029	0.168458	0	0.287697474	-1.1788	-0.163229	-1.44482	0.807471	-0.16875775	0.23044097	-1.47736	-0.104171175	0.698622	-0.044972689	1.63588	0.132023	0.747168
PPP1R3G:S84-p	0.19642327	0.152148362	-1.58678	-0.293535	1.47099	0	-0.371725	-0.436184	0.49112	0.032912271	0.500211	-0.800343	1.11545	-0.869686	0.675425	-0.439726	1.30511	-0.010558132	1.56239	0.199224405	-0.03526551	-0.205973582	-0.0185314	-0.389268	0	-0.485844	1.16509	0	0.749855	0.42279	0.048861219	-0.360321	0.084581591	-1.11636	0.126927	1.89978	-0.137139386	0.10870514	0.238031446	-0.140958279	1.30353	0.212893	0	0.050214001	-1.11857	-0.960143	-1.31517	0.817628	-0.280828	1.67927	2.33293	0.089735583	1.0132	0	-0.355868	0	0.223124	0.157969893	-0.740381	-1.77499	-0.199552	0.063723729	0	0.197024719	0.050274196	1.39257	1.30061	-1.50104	-0.549481	0.030285575	-1.30399	-0.071522829	0.024378264	-0.301443	-0.0498636	-0.260217606	-0.049251438	-1.0235	-0.175707	-0.117886842	1.78006	-0.0943859	0.109245115	-0.541432	0.063418735	-0.434566	0.23044097	1.10718	0.248721	0.205130311	0.36389	0.67459	1.5865	0.925453
PPP1R3G:S86-p	-0.915025	0	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.57581	0.398208	-0.258785	0.063644588	1.38375	0.440454	0.285969	0.756985	-0.763444	0.071027592	-1.32348	2.19729	-0.963784	0	-0.349498	-0.109974983	0.391957	1.38934	0.104204435	0.090730211	0.090834589	0.0497906	-0.130959675	-0.233851	-0.356090301	0	2.19499	1.43616	-0.716345	0.870817	-1.27842	-0.207304571	0	-0.0397416	-1.05081	0.059226215	-0.216909	0.086385657	-0.148798	0.230658099	-0.426240137	2.53701	0.181088	0.055701094	-0.24567833	0.580171	-0.123002	-0.156006	0.157969893	-0.235597798	-0.10820499	-0.063685469	0.767594	-0.096115796	-0.859387	0.369013	0.013194124	-0.174235754	-0.18806812	-0.304741	-1.63745	0	0	1.64389	-0.11132429	-0.448416	-0.913614	1.05802	0.027756863	0.0325575	1.49011	0.287697474	-1.02882	-0.918102	0.12487259	0	0	0.820266	0.035430144	-0.813372	-1.01843	1.76914	0.003342637	-0.014067928	0.226184925
PPP1R7:S27-p	0.60524	1.36681	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-0.5539	-0.751788	0.0989512	-0.444339	-2.15186	1.5126	0.382019	0.658704	0.236422	0.071027592	0.38183	0.448278	0	1.13462	-1.8966	-0.109974983	-1.77549	-0.303626	0.104204435	0.090730211	0.090834589	-0.307814	-0.130959675	-2.30777	-0.356090301	-1.69938	0.585487	-2.11095	-0.820045	0.23659	-0.501643	0	-1.03402	0.32602	0.314627	0	-0.783969	-0.382544	0	1.14884	-0.426240137	-1.14671	-0.70636	0.055701094	-0.293283	-0.0955828	0.0345616	0.544728	-2.28403	-1.11543	0.206584	-0.063685469	0.523356	0.346079	0	-0.842834	0.373124	1.52622	-0.264219	0	0.0395852	-0.966371	0.629927	-2.17423	-0.11132429	1.19114	-0.204211	1.59009	0.525761	-0.318158	-0.120471	2.17409	1.5286	-0.726455	0	-0.489496	0	0.238155	-0.995107	-0.684578	0	-0.538926	0.224131	-0.219519	0.226184925
PPP1R7:S24-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0	0	-0.315408	-1.33933	0.958117	0.0701761	-0.880936	-0.010558132	-0.114367	0.979894	-0.03526551	-0.205973582	-0.0185314	-1.62257	-0.109974983	-0.590803	-0.432789	-1.29974	0.090730211	0.000984818	0.048861219	-0.0350593	0.084581591	0.632243	-0.747789	1.91719	-0.137139386	0.10870514	0.238031446	-0.140958279	0.0117958	-0.043455221	1.1973	-0.978212	0.142875	-0.853205	-1.03919	-0.202177	0.485142	-0.426240137	-0.152964	1.02605	0.055701094	0.872603	-0.121607	0	0.233859	-2.14916	-1.73499	0	-0.063685469	0.063723729	-0.415392	0	-0.150383	0	0.384462	-1.36028	0.510235	-0.365106	-1.99341	1.36806	-2.10448	-0.11132429	-0.491483069	-0.260217606	-0.049251438	0.577926	-0.192087074	0.281567	2.38608	2.18711	-0.454614	0.284614	-0.281957	0.469334	0.23044097	-0.994651	0.378399	0.527093	-1.13676	0	-0.500954	0.226184925
PPP1R9B:S203-p	-0.0196731	0.0196731	-1.55621	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.68833	0.117026001	0	-1.77382	0.0152476	-0.005097228	-0.183322629	-0.120648	0	-0.991144	1.69877	1.94116	0.323785	-0.896429	-0.183387	0.0694095	0.460305	-0.262063	-0.832217	-1.16684	1.36151	0.337459	1.40172	-0.0776607	0.589576	0	0.435597	-0.137139386	-0.261797	-0.533438	-0.808231	-0.207304571	1.95054	0.216195614	-0.437675	0.904697	-0.08782391	-0.0797116	0.042809469	-0.539448	0.984176	0.120684366	0.089735583	-1.62666	-0.407888	0	0.194216	0.062171	0.157969893	0.00234629	-0.10820499	0.0310457	1.14908	-0.0112373	0.197024719	1.75975	1.63791	2.04787	-0.187593	2.66667	-0.144749	-1.50951	0.072958	0.024378264	-0.768664	-0.307109	-0.260217606	1.04707	0.027756863	-0.239624	0.959938	-0.547095	0.069908096	-0.846468	0	0.063418735	0.506614	-0.34511	-0.184307	0.442522	-1.73731	-0.242848	0.0552817	0.645922	0.0736307
PPP1R9B:S100-p	-1.51413	1.43045	0.200016699	-0.009362227	-0.923193	0	-1.00873	-1.03703	1.24036	1.29238	0.117026001	0	2.08487	0	-0.005097228	-0.183322629	-1.01258	-1.75201	0	0.199224405	-0.704624	0.57475	-0.380304	1.01432	-0.109974983	1.51978	-0.0561843	0.712089	0.090730211	0.350085	1.11668	0.811106	-0.114501	-0.322026	-0.112916196	0.556134	-0.0373668	0	1.01423	0.551942	-0.600526	-0.145375	0.216195614	0.146582	0.251503	-0.08782391	-0.64621	0.042809469	-1.60429	-0.426240137	0.120684366	0.089735583	0.055701094	-0.418411	0.11632	0	-0.202916	-0.597771	0.310382	0	-0.063685469	1.22385	-0.123519	0.197024719	-0.873436	0	-1.50993	-0.18806812	-0.545366	-0.448905	-0.684517	0.710201	0.024378264	-0.11132429	0	-2.333	0.485526	-0.65705	-1.61426	1.69321	1.29573	0.069908096	0.324197	0.12487259	0.063418735	0.395634	-0.048208	0.035430144	0.98129	1.37283	-0.126602	0.003342637	-0.014067928	0.226184925
PPP1R9B:S190-p	0.944391	0.656689	0.200016699	-0.009362227	1.38873	-1.85097	-0.9787	0.0788722	0	0.032912271	0.117026001	1.61571	0.063644588	1.62447	-0.005097228	-0.183322629	0.958042	-0.010558132	-0.761577	0.199224405	-0.03526551	-0.205973582	-0.0185314	-0.281606	-0.109974983	0	-0.584443	-0.213227	0.090730211	1.04893	0.048861219	0.122691	0.084581591	-0.587614	-0.112916196	1.04076	-1.63995	0.10870514	0.238031446	0.501099	-0.207304571	0	0.216195614	-0.462761	-0.213121	-0.08782391	1.74548	0.042809469	-0.0844937	-0.426240137	0.120684366	0.747231	0.055701094	-0.24567833	-0.541873	-1.80137	-0.562383	0.157969893	-0.442561	-0.10820499	-0.063685469	0	0	-2.55446	0.050274196	0.00364126	-1.28864	-0.18806812	1.51144	0.030285575	0.793654	-0.071522829	-0.218318	-0.11132429	-1.44266	-0.260217606	-0.049251438	0.027756863	-0.877103	-0.117886842	0.287697474	0.069908096	0.109245115	0.12487259	0.515876	-0.766495	0.23044097	0.035430144	-1.11279	0.205130311	0.129604	0.003342637	-0.014067928	0.226184925
PPP2R5C:S497-p	-0.832763	-0.0251396	0	0.746589	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.12808	-0.0952894	-1.01091	1.49858	-0.00522187	-0.759955	-2.00502	1.69451	-0.703628	0.071027592	0.199224405	1.01743	1.1999	-0.461835	0.0492727	0.518489	-1.50551	0	0.104204435	-0.426265	0.090834589	0	-0.130959675	-0.0967967	-0.356090301	-0.112916196	1.13755	-1.08172	-1.708	1.36882	0.864851	-0.207304571	-0.043455221	0.716087	-1.17809	0.124026	0.751181	0.609974	-1.42574	-2.25621	-1.67623	0.410201	0.089735583	1.234	0	-0.401507	0	0	0.157969893	-0.718382	-0.10820499	1.36883	-0.00158749	0	0.197024719	-1.36591	-0.0963708	-0.880392	-0.18806812	-0.539753	0.572631	0.700162	-0.862112	0.024378264	-0.652456	-0.491483069	-1.70253	-1.42151	0.027756863	-0.192087074	0.643869	1.33083	0.339451	0	0.12487259	0.063418735	0.0494589	0.481966	0.035430144	0.844555	0.477881	1.46633	0.003342637	-0.014067928	-0.60014
PPP2R5D:S573-p	-1.13993	0	-2.46929	0.510398	0.982419	0.628447	-0.32709	-0.255431	-0.228018	0	0.202622	0.0978655	1.42998	0	-0.804844	0.110868	1.58141	-1.30544	1.04394	0.308871	0.706083	-1.80146	-1.20913	0.552759	-0.537656	-1.08154	-0.925678	1.19161	-0.382169	0	0.164917	-0.901624	-0.155238	-0.17537	-0.226156	0	0.0535999	0.877709	0.518026	0.493789	-0.729119	0.164209	2.28672	-1.08522	1.54089	0	-0.979424	-0.649455	0.226646	-0.277193	-0.505885	-1.83235	0.936132	-0.350708	-0.779298	-1.38332	-0.0328167	0.259919	0.405174	0.568731	0	0.16223	0	0.6515	-1.16702	-1.57806	-0.345882	-0.313369	-1.27351	0.917659	0.278402	-0.214996	0.487539	0.18197	-0.488502	-0.346071	-0.512444	-1.95912	-1.5098	1.03296	1.42649	-0.112524	0	0.945901	-1.03411	-0.984552	0.565014	2.53419	0.283072	0.898988	1.36734	-0.543589	0.201245	0.469774
PPP2R5D:S88-p	-0.608044	-1.36657	-0.0512533	-0.0814719	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.03576	-1.03033	-0.045475977	0.063644588	0.12980398	0.619628	0	0.150113325	-1.65391	0.506129	1.45992	-1.38629	-0.196584	0.639584	-0.043253241	0.0293467	0.020395053	0.166430724	0.517493	0	1.31492	0	1.26574	-1.0242	-1.45657	1.7199	0.043925172	1.38777	0.794903	0.376024	0.867844	-0.207304571	0.186962	2.21752	0.050214001	0.059226215	-0.680818	0.086385657	0.605825	0.230658099	-2.76348	-0.461127	0.089735583	0.495048	-0.24567833	-1.97869	0.383134	0.285722855	0.157969893	-0.235597798	-0.10820499	-0.0261561	-0.288212	-0.096115796	0.197024719	0.050274196	0.013194124	-0.174235754	0	-0.107319121	0.030285575	1.00557	-0.071522829	0.024378264	0.327521	-0.912442	0.30875	-1.74792	0.027756863	0	-0.117886842	0.287697474	-0.414196	0.109245115	0.259578	0.063418735	-0.16875775	0	1.16475	0.39453	0.205130311	-0.044972689	0.289836	-0.369092	0.00161086
PPP2R5D:S598-p	0	-0.0981416	0.200016699	-0.009362227	-0.0440471	-0.448466	1.25036	-0.729748	-0.997746	-0.536409	-0.940516	0	0.063644588	-0.382925	1.0101	0.446222	-1.28238	-0.312421	-1.37426	0.199224405	-0.791843	1.81238	0	-1.6735	-0.109974983	0.210642	0.368929	0.0729783	0.090730211	-1.36422	0.107272	1.00979	-1.02775	-0.617946	-0.112916196	-1.10164	0.1953	0.622019	1.49941	1.30991	-2.40662	-0.043455221	-1.34864	0.248378	-0.921705	0.298803	0.90188	0.642415	0	-0.426240137	-1.87784	0.234034	0.055701094	-0.24567833	-0.03925325	0.042738634	-0.403074	0.749245	0.0528974	-0.708357	-0.063685469	-1.60869	1.03488	-0.140882	0.050274196	-1.69285	-1.48901	-0.18806812	-1.32636	0.030285575	-0.226844096	-0.071522829	1.23583	-0.11132429	-0.491483069	-0.260217606	-0.049251438	0	-0.192087074	-0.117886842	0.287697474	-0.221209	0.109245115	0.12487259	-0.712485	-0.336015	0.23044097	0.035430144	-0.104171175	0.205130311	0.117503	0.003342637	-0.014067928	0.226184925
PQLC1:S110-p	0.545088	1.18356	0.200016699	-0.009362227	-0.144263	0	-1.32148	1.19226	1.28724	0	-0.482578	1.22244	0.063644588	1.43484	-0.830772	0.308788	2.2187	-2.26063	0.071027592	0.199224405	-0.704074	-0.572269	0.239011	-0.442694	-0.109974983	-0.306306	-0.518894	0.104204435	0.090730211	0.090834589	0.600811	-0.130959675	-0.961305	-0.356090301	-0.112916196	0.484289	-2.09165	0.624633	0.577887	-1.17497	-0.942941	0	2.07124	-0.460248	-0.302239	0.105877	0.969814	-0.795583	2.02469	-0.426240137	-0.720654	-0.15189	0.055701094	-0.24567833	-0.185012	1.61403	0.716226	0.940988	0	0.88076	-0.063685469	-0.0381313	0.100482	1.91915	0	-1.64187	-0.0905259	-0.802187	0.590368	-1.06166	0	0.140592	-0.718635	-0.11132429	-0.61695	-0.260217606	-0.049251438	-2.19251	-1.15457	1.01735	0.287697474	0	1.02328	-0.275943	0	0.416205	0.23044097	0.956112	-0.190209	2.02149	0	0.832997	0.315212	0.226184925
PRAM1:S334-p	-0.119119	-0.444046	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0	0.117026001	-0.690609	0.063644588	0.12980398	-0.005097228	-0.183322629	0.103633	-1.50407	-0.127208	-1.3346	-1.10953	0.612222	1.67866	-1.02989	-0.109974983	-0.636729	-0.445278	2.08424	0.090730211	0.565713	0.695739	0.315915	-0.846155	-1.27432	0.790863	0.793953	0.971177	0.217126	-0.258537	-0.112961	-0.386145	-0.043455221	0.216195614	0.050214001	-0.212338	-0.08782391	0.828257	0.042809469	-0.532495	-0.426240137	0.120684366	0.089735583	0.055701094	-0.24567833	-0.03925325	0.042738634	0.285722855	0.15549	1.96552	0	-0.063685469	-1.49076	0	0.197024719	0.050274196	1.22593	-1.21021	-0.896995	0	0.030285575	-0.226844096	-0.071522829	0.024378264	-0.11132429	-0.491483069	1.65523	-0.413489	-1.57639	-0.192087074	-0.117886842	0.287697474	0.069908096	0.109245115	-1.2418	0.063418735	-0.16875775	-0.199943	0.727929	-0.104171175	0.205130311	-0.044972689	1.96717	0.693518	0.226184925
